Date,Narration,Ref,Withdrawal,Deposit,Balance
22/07/2023,UPI/DR/926974445641/ADITYA KUMAR/KKBK0045457/aditya570@oksbi,TXN0256333,999.00,,5715624.51
22/07/2023,IMPS/P2P/9566517281/SANJANA HEGDE/8692382233,TXN0256334,,11200.00,5726824.51
22/07/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256335,,32000.00,5758824.51
23/07/2023,UPI/DR/79374638/CHANDAN SHARMA/KKBK0045457/chandan927@okhdfc,TXN0256336,7800.00,,5751024.51
23/07/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256337,,32000.00,5783024.51
23/07/2023,NEFT/187963210217/KAVERI MENON/KKBK0045457/28115462443518,TXN0256338,,32000.00,5815024.51
24/07/2023,UPI/CR/40397222/SAVITHA DEVI/KKBK0045457/savitha522@okhdfc,TXN0256339,,24000.00,5839024.51
24/07/2023,UPI/DR/0036354744/KAVERI MENON/KKBK0045457/kaveri114@paytm,TXN0256340,1680.00,,5837344.51
24/07/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256341,,2500.00,5839844.51
24/07/2023,NEFT/0640172115/RAHUL SINGH/KKBK0045457/76174992634347,TXN0256342,,11200.00,5851044.51
24/07/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256343,,2500.00,5853544.51
24/07/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256344,,500.00,5854044.51
24/07/2023,UPI/DR/44018839/KIRAN REDDY/KKBK0045457/kiran180@okhdfc,TXN0256345,120.00,,5853924.51
24/07/2023,NEFT/61908733/RAHUL SINGH/KKBK0045457/66389041456093,TXN0256346,3499.00,,5850425.51
24/07/2023,UPI/DR/1073349340/SURESH BABU/KKBK0045457/suresh423@oksbi,TXN0256347,7800.00,,5842625.51
24/07/2023,IMPS/P2P/273818908501/GOPAL VERMA/7709160580,TXN0256348,,7600.00,5850225.51
25/07/2023,ATM/WDL/40841225/CANARA ATM MYSURU,TXN0256349,120.00,,5850105.51
25/07/2023,UPI/DR/90096966/LATHA MURTHY/KKBK0045457/latha246@paytm,TXN0256350,1250.00,,5848855.51
25/07/2023,NEFT/30443043/KAVERI MENON/KKBK0045457/66007678842806,TXN0256351,,500.00,5849355.51
25/07/2023,UPI/CR/8524164082/KARTHIK MENON/KKBK0045457/karthik968@paytm,TXN0256352,,850.00,5850205.51
25/07/2023,ATM/WDL/45024509/SBI ATM JAYANAGAR BLR,TXN0256353,310.00,,5849895.51
25/07/2023,UPI/DR/21977610/RANJIT SINGH/KKBK0045457/ranjit304@okaxis,TXN0256354,310.00,,5849585.51
25/07/2023,UPI/DR/10093482/NIKHIL GUPTA/KKBK0045457/nikhil761@oksbi,TXN0256355,999.00,,5848586.51
26/07/2023,IMPS/P2P/747033805791/RAVI KUMAR SHARMA/8280024802,TXN0256356,,4800.00,5853386.51
26/07/2023,NEFT/7413713410/CHANDAN SHARMA/KKBK0045457/21187717564633,TXN0256357,,500.00,5853886.51
26/07/2023,UPI/DR/1826401361/LAKSHMI VENKAT/KKBK0045457/lakshmi773@okhdfc,TXN0256358,5200.00,,5848686.51
26/07/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256359,,850.00,5849536.51
26/07/2023,UPI/DR/3851282528/NADIA HUSSAIN/KKBK0045457/nadia430@ybl,TXN0256360,1680.00,,5847856.51
26/07/2023,UPI/DR/06604493/TARA SINGH/KKBK0045457/tara992@ybl,TXN0256361,3499.00,,5844357.51
26/07/2023,UPI/DR/51398574/LALITHA DEVI/KKBK0045457/lalitha22@okhdfc,TXN0256362,7800.00,,5836557.51
26/07/2023,ATM/WDL/703813101642/HDFC ATM KORAMANGALA,TXN0256363,2380.00,,5834177.51
27/07/2023,UPI/DR/65906948/RAMESH GOWDA/KKBK0045457/ramesh445@ybl,TXN0256364,79.00,,5834098.51
27/07/2023,ATM/WDL/878634757819/SBI ATM JAYANAGAR BLR,TXN0256365,3499.00,,5830599.51
27/07/2023,UPI/CR/25749064/MOHAN DAS/KKBK0045457/mohan758@okhdfc,TXN0256366,,1200.00,5831799.51
27/07/2023,UPI/DR/143472172948/KIRAN REDDY/KKBK0045457/kiran807@paytm,TXN0256367,249.00,,5831550.51
28/07/2023,UPI/DR/81523178/KIRAN REDDY/KKBK0045457/kiran919@okhdfc,TXN0256368,2380.00,,5829170.51
28/07/2023,UPI/CR/7169234198/SURESH BABU/KKBK0045457/suresh708@oksbi,TXN0256369,,32000.00,5861170.51
29/07/2023,CHQ NO 328300 CLEARING,TXN0256370,120.00,,5861050.51
29/07/2023,UPI/DR/56777718/SAVITHA DEVI/KKBK0045457/savitha744@okaxis,TXN0256371,2380.00,,5858670.51
29/07/2023,NEFT/8679216634/SUSHMA RAO/KKBK0045457/52982002803027,TXN0256372,,500.00,5859170.51
29/07/2023,UPI/DR/0291911496/ANITHA KRISHNAN/KKBK0045457/anitha907@okhdfc,TXN0256373,249.00,,5858921.51
29/07/2023,CHQ NO 362332 CLEARING,TXN0256374,79.00,,5858842.51
30/07/2023,NEFT/60403025/RAMESH PILLAI/KKBK0045457/96454492012683,TXN0256375,2380.00,,5856462.51
30/07/2023,UPI/DR/3763099447/POOJA SHARMA/KKBK0045457/pooja528@oksbi,TXN0256376,5200.00,,5851262.51
30/07/2023,UPI/DR/82572066/RAMESH PILLAI/KKBK0045457/ramesh869@oksbi,TXN0256377,49.00,,5851213.51
30/07/2023,UPI/DR/746358480269/SANTOSH KUMAR/KKBK0045457/santosh115@okhdfc,TXN0256378,310.00,,5850903.51
30/07/2023,CHQ NO 194316 CLEARING,TXN0256379,449.00,,5850454.51
30/07/2023,UPI/DR/748031738523/DIVYA MENON/KKBK0045457/divya707@okhdfc,TXN0256380,3499.00,,5846955.51
30/07/2023,UPI/DR/782147136970/BABU LAL/KKBK0045457/babu296@okhdfc,TXN0256381,49.00,,5846906.51
30/07/2023,UPI/DR/992930538302/VENKAT RAO/KKBK0045457/venkat464@paytm,TXN0256382,999.00,,5845907.51
31/07/2023,IMPS/P2P/2727631385/GEETA DEVI/9464855491,TXN0256383,,1200.00,5847107.51
31/07/2023,UPI/DR/6531601573/REKHA PILLAI/KKBK0045457/rekha328@ybl,TXN0256384,249.00,,5846858.51
31/07/2023,IMPS/P2P/860351612572/SAVITHA DEVI/9587811943,TXN0256385,,2500.00,5849358.51
31/07/2023,ATM/WDL/9125576866/SBI ATM JAYANAGAR BLR,TXN0256386,999.00,,5848359.51
31/07/2023,NEFT/8298961217/RAMESH PILLAI/KKBK0045457/66210027538821,TXN0256387,,4800.00,5853159.51
31/07/2023,ATM/WDL/929379470589/CANARA ATM MYSURU,TXN0256388,249.00,,5852910.51
31/07/2023,UPI/DR/88963711/GANESH KUMAR/KKBK0045457/ganesh790@okaxis,TXN0256389,310.00,,5852600.51
31/07/2023,UPI/DR/2186024907/SHEELA DEVI/KKBK0045457/sheela668@ybl,TXN0256390,449.00,,5852151.51
31/07/2023,CHQ NO 229544 CLEARING,TXN0256391,2380.00,,5849771.51
01/08/2023,IMPS/P2P/47451569/KAVITHA RAO/8000326092,TXN0256392,,18500.00,5868271.51
01/08/2023,IMPS/P2P/27401156/VINAY PATIL/8665464707,TXN0256393,,32000.00,5900271.51
01/08/2023,NEFT/471308876339/SHAHID KHAN/KKBK0045457/34881299073929,TXN0256394,449.00,,5899822.51
01/08/2023,ATM/WDL/069875188407/CANARA ATM MYSURU,TXN0256395,850.00,,5898972.51
01/08/2023,NEFT/9423473651/NILESH KULKARNI/KKBK0045457/04530867013190,TXN0256396,249.00,,5898723.51
02/08/2023,IMPS/P2P/44569999/PADMA RAO/8065887492,TXN0256397,,850.00,5899573.51
02/08/2023,UPI/CR/38652559/SANJANA HEGDE/KKBK0045457/sanjana226@okaxis,TXN0256398,,24000.00,5923573.51
02/08/2023,UPI/DR/3525940973/VENKAT RAO/KKBK0045457/venkat629@oksbi,TXN0256399,850.00,,5922723.51
02/08/2023,UPI/CR/74385533/KARTHIK MENON/KKBK0045457/karthik431@okaxis,TXN0256400,,850.00,5923573.51
02/08/2023,UPI/DR/7057576991/VINAY PATIL/KKBK0045457/vinay717@paytm,TXN0256401,49.00,,5923524.51
02/08/2023,UPI/DR/68751104/SHEELA DEVI/KKBK0045457/sheela324@okhdfc,TXN0256402,49.00,,5923475.51
03/08/2023,UPI/DR/524247943543/MALLIKA DAS/KKBK0045457/mallika239@okaxis,TXN0256403,5200.00,,5918275.51
03/08/2023,NEFT/2870246314/CHANDAN SHARMA/KKBK0045457/75657319653061,TXN0256404,,24000.00,5942275.51
03/08/2023,UPI/CR/07000760/LALITHA DEVI/KKBK0045457/lalitha110@okaxis,TXN0256405,,500.00,5942775.51
03/08/2023,CHQ NO 227596 CLEARING,TXN0256406,850.00,,5941925.51
04/08/2023,ATM/WDL/786022368926/HDFC ATM KORAMANGALA,TXN0256407,49.00,,5941876.51
04/08/2023,UPI/CR/2424659756/SUNIL YADAV/KKBK0045457/sunil371@paytm,TXN0256408,,1200.00,5943076.51
04/08/2023,NEFT/8209688038/DIVYA MENON/KKBK0045457/10598233093877,TXN0256409,,11200.00,5954276.51
04/08/2023,UPI/DR/5214312819/ARUN SHARMA/KKBK0045457/arun534@okhdfc,TXN0256410,2380.00,,5951896.51
04/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256411,,18500.00,5970396.51
04/08/2023,UPI/DR/689757841423/RANJIT SINGH/KKBK0045457/ranjit668@okhdfc,TXN0256412,49.00,,5970347.51
05/08/2023,UPI/CR/5402353019/PADMA RAO/KKBK0045457/padma688@paytm,TXN0256413,,18500.00,5988847.51
05/08/2023,UPI/DR/59178579/KIRAN REDDY/KKBK0045457/kiran992@okaxis,TXN0256414,120.00,,5988727.51
05/08/2023,NEFT/790413325409/GOPAL VERMA/KKBK0045457/89099788860384,TXN0256415,49.00,,5988678.51
05/08/2023,ATM/WDL/753514427147/SBI ATM JAYANAGAR BLR,TXN0256416,310.00,,5988368.51
05/08/2023,CHQ NO 041258 CLEARING,TXN0256417,5200.00,,5983168.51
05/08/2023,ATM/WDL/14897733/SBI ATM JAYANAGAR BLR,TXN0256418,5200.00,,5977968.51
05/08/2023,CHQ NO 605664 CLEARING,TXN0256419,1680.00,,5976288.51
05/08/2023,NEFT/3356328062/KAVYA REDDY/KKBK0045457/12828724218276,TXN0256420,,850.00,5977138.51
06/08/2023,NEFT/77621684/ARJUN MEHTA/KKBK0045457/21823452366541,TXN0256421,,7600.00,5984738.51
06/08/2023,IMPS/P2P/698558078934/SANTOSH KUMAR/8322374224,TXN0256422,,18500.00,6003238.51
06/08/2023,CHQ NO 995920 CLEARING,TXN0256423,79.00,,6003159.51
06/08/2023,UPI/DR/509097009320/ANAND KUMAR/KKBK0045457/anand665@ybl,TXN0256424,3499.00,,5999660.51
06/08/2023,UPI/CR/83150686/ADITYA KUMAR/KKBK0045457/aditya708@paytm,TXN0256425,,850.00,6000510.51
06/08/2023,UPI/DR/36672145/SHEELA DEVI/KKBK0045457/sheela73@oksbi,TXN0256426,5200.00,,5995310.51
06/08/2023,UPI/DR/69756906/PRAKASH RAO/KKBK0045457/prakash696@oksbi,TXN0256427,1250.00,,5994060.51
06/08/2023,UPI/DR/141139068600/RAJENDRA PRASAD/KKBK0045457/rajendra304@ybl,TXN0256428,699.00,,5993361.51
06/08/2023,UPI/DR/449059671784/PADMA RAO/KKBK0045457/padma635@paytm,TXN0256429,850.00,,5992511.51
07/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256430,,500.00,5993011.51
07/08/2023,UPI/DR/192121220942/PADMA RAO/KKBK0045457/padma668@ybl,TXN0256431,1680.00,,5991331.51
07/08/2023,NEFT/8448938217/DEEPA NAIR/KKBK0045457/75091605601702,TXN0256432,,11200.00,6002531.51
08/08/2023,NEFT/59329869/USHA RANI/KKBK0045457/06773462126695,TXN0256433,,1200.00,6003731.51
08/08/2023,NEFT/61353554/VINAY PATIL/KKBK0045457/36413979713407,TXN0256434,,500.00,6004231.51
08/08/2023,NEFT/5344228027/SANTOSH KUMAR/KKBK0045457/08018772404862,TXN0256435,,7600.00,6011831.51
09/08/2023,UPI/DR/4703742863/KAVITHA RAO/KKBK0045457/kavitha912@paytm,TXN0256436,449.00,,6011382.51
09/08/2023,UPI/DR/89629972/CHANDAN SHARMA/KKBK0045457/chandan788@okhdfc,TXN0256437,999.00,,6010383.51
09/08/2023,NEFT/63026967/DEEPAK JOSHI/KKBK0045457/78539233028551,TXN0256438,449.00,,6009934.51
09/08/2023,UPI/DR/3856275892/SANTOSH KUMAR/KKBK0045457/santosh976@okaxis,TXN0256439,310.00,,6009624.51
10/08/2023,NEFT/11677221/NADIA HUSSAIN/KKBK0045457/21921738032708,TXN0256440,3499.00,,6006125.51
10/08/2023,IMPS/P2P/84559093/PRIYA NAIR/7788433926,TXN0256441,,32000.00,6038125.51
10/08/2023,IMPS/P2P/216271237751/VIKRAM NAIR/8220108033,TXN0256442,,2500.00,6040625.51
10/08/2023,NEFT/0719488067/RAJESH VERMA/KKBK0045457/30307596365151,TXN0256443,999.00,,6039626.51
10/08/2023,IMPS/P2P/3717914483/BABU LAL/8115489526,TXN0256444,,11200.00,6050826.51
11/08/2023,UPI/DR/031361625454/AYESHA KHAN/KKBK0045457/ayesha773@okaxis,TXN0256445,120.00,,6050706.51
11/08/2023,IMPS/P2P/386394127940/LALITHA DEVI/9117252304,TXN0256446,,11200.00,6061906.51
11/08/2023,CHQ NO 752804 CLEARING,TXN0256447,7800.00,,6054106.51
11/08/2023,UPI/DR/4057322577/GOPAL VERMA/KKBK0045457/gopal56@paytm,TXN0256448,449.00,,6053657.51
11/08/2023,NEFT/0984674364/KARTHIK MENON/KKBK0045457/28117543036332,TXN0256449,1250.00,,6052407.51
11/08/2023,ATM/WDL/8304558035/CANARA ATM MYSURU,TXN0256450,2380.00,,6050027.51
12/08/2023,NEFT/675468617998/GEETA DEVI/KKBK0045457/76226182019300,TXN0256451,,4800.00,6054827.51
12/08/2023,UPI/DR/349794078567/KAVERI MENON/KKBK0045457/kaveri247@okhdfc,TXN0256452,999.00,,6053828.51
12/08/2023,UPI/DR/940025861574/PADMA RAO/KKBK0045457/padma88@paytm,TXN0256453,79.00,,6053749.51
13/08/2023,IMPS/P2P/6892505675/IMRAN KHAN/8363604433,TXN0256454,,7600.00,6061349.51
13/08/2023,UPI/DR/48469425/FATIMA SHEIKH/KKBK0045457/fatima88@ybl,TXN0256455,249.00,,6061100.51
13/08/2023,UPI/DR/5002583099/MALLIKA DAS/KKBK0045457/mallika878@okaxis,TXN0256456,449.00,,6060651.51
13/08/2023,ATM/WDL/023974306136/HDFC ATM KORAMANGALA,TXN0256457,5200.00,,6055451.51
13/08/2023,UPI/DR/933761758227/GEETA DEVI/KKBK0045457/geeta376@paytm,TXN0256458,850.00,,6054601.51
14/08/2023,NEFT/04412077/BINDHU NAIR/KKBK0045457/93125206285629,TXN0256459,,4800.00,6059401.51
14/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256460,,1200.00,6060601.51
14/08/2023,UPI/CR/07582969/VIKRAM NAIR/KKBK0045457/vikram106@ybl,TXN0256461,,1200.00,6061801.51
14/08/2023,UPI/DR/5775695596/KAVERI MENON/KKBK0045457/kaveri630@okaxis,TXN0256462,699.00,,6061102.51
14/08/2023,UPI/DR/899468822762/RAVI KUMAR SHARMA/KKBK0045457/ravi260@ybl,TXN0256463,2380.00,,6058722.51
14/08/2023,CHQ NO 315913 CLEARING,TXN0256464,699.00,,6058023.51
15/08/2023,ATM/WDL/123894365418/CANARA ATM MYSURU,TXN0256465,449.00,,6057574.51
15/08/2023,NEFT/731623401168/KIRAN REDDY/KKBK0045457/74297386432150,TXN0256466,2380.00,,6055194.51
15/08/2023,CHQ NO 249502 CLEARING,TXN0256467,7800.00,,6047394.51
15/08/2023,CHQ NO 917091 CLEARING,TXN0256468,1250.00,,6046144.51
15/08/2023,UPI/CR/7517778615/BINDHU NAIR/KKBK0045457/bindhu197@paytm,TXN0256469,,1200.00,6047344.51
16/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256470,,32000.00,6079344.51
16/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256471,,1200.00,6080544.51
16/08/2023,UPI/DR/5239237150/SNEHA PATIL/KKBK0045457/sneha747@paytm,TXN0256472,699.00,,6079845.51
16/08/2023,NEFT/809170942545/SHEELA DEVI,TXN0256473,2500.00,,6077345.51
16/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256474,,500.00,6077845.51
16/08/2023,ATM/WDL/22975481/SBI ATM JAYANAGAR BLR,TXN0256475,699.00,,6077146.51
16/08/2023,UPI/DR/154470749096/SMITHA PILLAI/KKBK0045457/smitha659@ybl,TXN0256476,310.00,,6076836.51
16/08/2023,UPI/CR/6777188897/RESHMA KHAN/KKBK0045457/reshma270@ybl,TXN0256477,,18500.00,6095336.51
16/08/2023,CHQ NO 363606 CLEARING,TXN0256478,850.00,,6094486.51
17/08/2023,CHQ NO 176817 CLEARING,TXN0256479,310.00,,6094176.51
17/08/2023,UPI/CR/9588372003/ANITHA KRISHNAN/KKBK0045457/anitha636@oksbi,TXN0256480,,500.00,6094676.51
17/08/2023,UPI/DR/63461756/REKHA PILLAI/KKBK0045457/rekha559@paytm,TXN0256481,310.00,,6094366.51
18/08/2023,UPI/CR/8867029220/ANITHA KRISHNAN/KKBK0045457/anitha182@oksbi,TXN0256482,,7600.00,6101966.51
18/08/2023,IMPS/P2P/93134115/TANVI RAO/8869422648,TXN0256483,,24000.00,6125966.51
19/08/2023,NEFT/0421323169/SHAHID KHAN/KKBK0045457/74730215610705,TXN0256484,79.00,,6125887.51
19/08/2023,REVERSAL-NEFT/PENDING_REV_72929743,TXN0256485,,2500.00,6128387.51
19/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256486,,32000.00,6160387.51
19/08/2023,NEFT/40299568/GANESH KUMAR/KKBK0045457/34295340908288,TXN0256487,5200.00,,6155187.51
19/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256488,,500.00,6155687.51
20/08/2023,UPI/DR/513351873992/ARUN SHARMA/KKBK0045457/arun398@ybl,TXN0256489,249.00,,6155438.51
20/08/2023,IMPS/P2P/3119265145/ARJUN MEHTA/9117613121,TXN0256490,,850.00,6156288.51
20/08/2023,UPI/DR/803702044458/BABU LAL/KKBK0045457/babu130@okhdfc,TXN0256491,850.00,,6155438.51
20/08/2023,CHQ NO 049008 CLEARING,TXN0256492,1250.00,,6154188.51
20/08/2023,UPI/CR/7271193982/RAMESH GOWDA/KKBK0045457/ramesh858@okhdfc,TXN0256493,,4800.00,6158988.51
21/08/2023,NEFT/774099568812/SAVITHA DEVI/KKBK0045457/26127772343675,TXN0256494,,11200.00,6170188.51
21/08/2023,UPI/DR/402374128186/GANESH KUMAR/KKBK0045457/ganesh902@paytm,TXN0256495,79.00,,6170109.51
21/08/2023,UPI/CR/757419892564/SUNITA DEVI/KKBK0045457/sunita291@okhdfc,TXN0256496,,11200.00,6181309.51
21/08/2023,ATM/WDL/02677755/SBI ATM JAYANAGAR BLR,TXN0256497,699.00,,6180610.51
21/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256498,,7600.00,6188210.51
21/08/2023,UPI/CR/6197760731/SNEHA PATIL/KKBK0045457/sneha984@paytm,TXN0256499,,2500.00,6190710.51
22/08/2023,UPI/DR/781838019304/TARA SINGH/KKBK0045457/tara335@okhdfc,TXN0256500,449.00,,6190261.51
22/08/2023,UPI/DR/453964536585/DEEPAK JOSHI/KKBK0045457/deepak31@oksbi,TXN0256501,249.00,,6190012.51
22/08/2023,CHQ NO 645751 CLEARING,TXN0256502,79.00,,6189933.51
22/08/2023,NEFT/13627100/TARA SINGH/KKBK0045457/54318333979636,TXN0256503,999.00,,6188934.51
22/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256504,,24000.00,6212934.51
22/08/2023,UPI/DR/480505418067/SHAHID KHAN/KKBK0045457/shahid920@oksbi,TXN0256505,1680.00,,6211254.51
22/08/2023,UPI/CR/735535435973/ARCHANA PILLAI/KKBK0045457/archana97@okhdfc,TXN0256506,,1200.00,6212454.51
22/08/2023,UPI/CR/80376918/SMITHA PILLAI/KKBK0045457/smitha806@okaxis,TXN0256507,,11200.00,6223654.51
23/08/2023,IMPS/P2P/65626335/PADMA RAO/9321466950,TXN0256508,,24000.00,6247654.51
23/08/2023,UPI/DR/640675021559/POOJA SHARMA/KKBK0045457/pooja485@okhdfc,TXN0256509,999.00,,6246655.51
23/08/2023,IMPS/P2P/2108650136/VENKAT RAO/9256798648,TXN0256510,,32000.00,6278655.51
23/08/2023,ATM/WDL/912335968766/HDFC ATM KORAMANGALA,TXN0256511,120.00,,6278535.51
24/08/2023,NEFT/0404059748/ARUN SHARMA/KKBK0045457/26238874325691,TXN0256512,,1200.00,6279735.51
24/08/2023,UPI/DR/1700056656/SANJANA HEGDE/KKBK0045457/sanjana809@oksbi,TXN0256513,3499.00,,6276236.51
24/08/2023,UPI/DR/62155747/VINAY PATIL/KKBK0045457/vinay705@okaxis,TXN0256514,2380.00,,6273856.51
25/08/2023,CHQ NO 399400 CLEARING,TXN0256515,2380.00,,6271476.51
25/08/2023,NEFT/066913948445/ARUN SHARMA/KKBK0045457/07459106837109,TXN0256516,,32000.00,6303476.51
25/08/2023,UPI/DR/9078394626/SUSHMA RAO/KKBK0045457/sushma947@okhdfc,TXN0256517,699.00,,6302777.51
25/08/2023,UPI/DR/099366895837/ARCHANA PILLAI/KKBK0045457/archana294@okaxis,TXN0256518,699.00,,6302078.51
25/08/2023,CHQ NO 444866 CLEARING,TXN0256519,699.00,,6301379.51
25/08/2023,NEFT/6319140906/SUNITA DEVI/KKBK0045457/06447089897678,TXN0256520,79.00,,6301300.51
25/08/2023,UPI/DR/17021190/SURESH BABU/KKBK0045457/suresh279@okhdfc,TXN0256521,1250.00,,6300050.51
26/08/2023,UPI/CR/52409802/VIKRAM NAIR/KKBK0045457/vikram502@paytm,TXN0256522,,24000.00,6324050.51
26/08/2023,NEFT/86494493/FATIMA SHEIKH/KKBK0045457/66106458817943,TXN0256523,,500.00,6324550.51
26/08/2023,UPI/DR/297315192634/NILESH KULKARNI/KKBK0045457/nilesh985@okaxis,TXN0256524,699.00,,6323851.51
26/08/2023,CHQ NO 709604 CLEARING,TXN0256525,249.00,,6323602.51
26/08/2023,CHQ NO 874947 CLEARING,TXN0256526,310.00,,6323292.51
26/08/2023,UPI/DR/34478461/SMITHA PILLAI/KKBK0045457/smitha224@okaxis,TXN0256527,2380.00,,6320912.51
27/08/2023,ATM/WDL/8642017987/CANARA ATM MYSURU,TXN0256528,2380.00,,6318532.51
27/08/2023,NEFT/592863241925/VINAY PATIL/KKBK0045457/05607723915355,TXN0256529,,4800.00,6323332.51
27/08/2023,NEFT/2644350168/KAVYA REDDY/KKBK0045457/53074937656092,TXN0256530,,500.00,6323832.51
27/08/2023,IMPS/P2P/045310167534/ROHIT SHARMA/9547773891,TXN0256531,,1200.00,6325032.51
27/08/2023,NEFT/8292083301/RANJIT SINGH/KKBK0045457/01639515863944,TXN0256532,449.00,,6324583.51
27/08/2023,UPI/DR/785132017054/GANESH KUMAR/KKBK0045457/ganesh921@paytm,TXN0256533,699.00,,6323884.51
28/08/2023,UPI/DR/4953573505/PREETHI IYER/KKBK0045457/preethi310@ybl,TXN0256534,850.00,,6323034.51
28/08/2023,UPI/CR/26834349/LAKSHMI VENKAT/KKBK0045457/lakshmi934@okhdfc,TXN0256535,,11200.00,6334234.51
28/08/2023,UPI/CR/58839063/SHEELA DEVI/KKBK0045457/sheela537@paytm,TXN0256536,,11200.00,6345434.51
28/08/2023,UPI/DR/7326484330/SNEHA PATIL/KKBK0045457/sneha613@okaxis,TXN0256537,310.00,,6345124.51
28/08/2023,UPI/DR/411381441493/DIVYA MENON/KKBK0045457/divya322@okaxis,TXN0256538,699.00,,6344425.51
29/08/2023,IMPS/P2P/4502298440/RAJENDRA PRASAD/7524047875,TXN0256539,,7600.00,6352025.51
29/08/2023,IMPS/P2P/05250317/ANAND KUMAR/8753281293,TXN0256540,,32000.00,6384025.51
29/08/2023,IMPS/P2P/52833173/BABU LAL/9158217801,TXN0256541,,1200.00,6385225.51
29/08/2023,NEFT/0329541599/CHANDAN SHARMA/KKBK0045457/16119685469756,TXN0256542,,1200.00,6386425.51
29/08/2023,UPI/DR/12499606/CHANDAN SHARMA/KKBK0045457/chandan905@oksbi,TXN0256543,310.00,,6386115.51
29/08/2023,IMPS/P2P/32103474/ARJUN MEHTA/8115815549,TXN0256544,,32000.00,6418115.51
29/08/2023,NEFT/4028207568/GOPAL VERMA/KKBK0045457/58628135193360,TXN0256545,2380.00,,6415735.51
30/08/2023,UPI/CR/328754730243/LAKSHMI VENKAT/KKBK0045457/lakshmi192@ybl,TXN0256546,,7600.00,6423335.51
30/08/2023,NEFT/3201261547/DEEPA NAIR/KKBK0045457/79343339926266,TXN0256547,,32000.00,6455335.51
30/08/2023,IMPS/P2P/64163899/NILESH KULKARNI/9467182252,TXN0256548,,1200.00,6456535.51
30/08/2023,IMPS/P2P/923960993964/SNEHA PATIL/9525536799,TXN0256549,,7600.00,6464135.51
30/08/2023,UPI/DR/8190105298/NIKHIL GUPTA/KKBK0045457/nikhil346@okaxis,TXN0256550,5200.00,,6458935.51
30/08/2023,IMPS/P2P/50459698/NIKHIL GUPTA/8511542422,TXN0256551,,2500.00,6461435.51
30/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256552,,11200.00,6472635.51
30/08/2023,UPI/DR/0752485415/CHANDAN SHARMA/KKBK0045457/chandan872@okaxis,TXN0256553,1250.00,,6471385.51
31/08/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256554,,850.00,6472235.51
31/08/2023,ATM/WDL/1960411867/SBI ATM JAYANAGAR BLR,TXN0256555,2380.00,,6469855.51
31/08/2023,UPI/CR/13154447/MOHAN DAS/KKBK0045457/mohan741@paytm,TXN0256556,,1200.00,6471055.51
31/08/2023,UPI/CR/68789874/HARISH MENON/KKBK0045457/harish300@oksbi,TXN0256557,,24000.00,6495055.51
31/08/2023,NEFT/9147169009/SURESH BABU/KKBK0045457/35521330407167,TXN0256558,310.00,,6494745.51
01/09/2023,UPI/DR/84076440/SAVITHA DEVI/KKBK0045457/savitha212@okaxis,TXN0256559,449.00,,6494296.51
01/09/2023,ATM/WDL/118741508363/CANARA ATM MYSURU,TXN0256560,2380.00,,6491916.51
01/09/2023,CHQ NO 951629 CLEARING,TXN0256561,850.00,,6491066.51
01/09/2023,UPI/DR/178447446366/AYESHA KHAN/KKBK0045457/ayesha508@okhdfc,TXN0256562,79.00,,6490987.51
02/09/2023,ATM/WDL/82899470/HDFC ATM KORAMANGALA,TXN0256563,850.00,,6490137.51
02/09/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256564,,2500.00,6492637.51
02/09/2023,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,TXN0256565,,18500.00,6511137.51
