Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
10/10/2023,10/10/2023,UPI/DR/513538253946/RAJENDRA PRASAD/SBIN0684317/rajendra928@ybl,TXN0260382,5200.00,,6900544.00
11/10/2023,11/10/2023,NEFT/021962758988/USHA RANI/SBIN0684317/17140546127390,TXN0260383,249.00,,6900295.00
11/10/2023,11/10/2023,UPI/DR/92850536/FATIMA SHEIKH/SBIN0684317/fatima594@okaxis,TXN0260384,1250.00,,6899045.00
11/10/2023,11/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260385,,7600.00,6906645.00
11/10/2023,11/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260386,,32000.00,6938645.00
11/10/2023,12/10/2023,UPI/DR/543956894887/FARHAN KHAN/SBIN0684317/farhan766@paytm,TXN0260387,49.00,,6938596.00
11/10/2023,11/10/2023,UPI/CR/981211084401/NILESH KULKARNI/SBIN0684317/nilesh978@paytm,TXN0260388,,4800.00,6943396.00
12/10/2023,12/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260389,,4800.00,6948196.00
12/10/2023,12/10/2023,UPI/DR/684587284291/SUSHMA RAO/SBIN0684317/sushma367@okaxis,TXN0260390,999.00,,6947197.00
12/10/2023,12/10/2023,NEFT/04635669/PRIYA NAIR/SBIN0684317/76171262797234,TXN0260391,449.00,,6946748.00
12/10/2023,12/10/2023,UPI/DR/2819527241/NILESH KULKARNI/SBIN0684317/nilesh942@ybl,TXN0260392,120.00,,6946628.00
12/10/2023,12/10/2023,IMPS/P2P/7197490718/PREETHI IYER/7587795134,TXN0260393,,850.00,6947478.00
12/10/2023,13/10/2023,IMPS/P2P/216286672175/USHA RANI/7185276125,TXN0260394,,2500.00,6949978.00
13/10/2023,13/10/2023,ATM/WDL/86981686/CANARA ATM MYSURU,TXN0260395,120.00,,6949858.00
13/10/2023,13/10/2023,NEFT/44417094/NADIA HUSSAIN/SBIN0684317/58070090067770,TXN0260396,3499.00,,6946359.00
13/10/2023,14/10/2023,IMPS/P2P/943679601013/BINDHU NAIR/9639312725,TXN0260397,,24000.00,6970359.00
14/10/2023,14/10/2023,UPI/DR/5657641134/SHAHID KHAN/SBIN0684317/shahid61@ybl,TXN0260398,120.00,,6970239.00
14/10/2023,14/10/2023,IMPS/P2P/293169488644/PADMA RAO/9896565262,TXN0260399,,32000.00,7002239.00
14/10/2023,15/10/2023,IMPS/P2P/7898926889/SUSHMA RAO/8403790162,TXN0260400,,2500.00,7004739.00
14/10/2023,15/10/2023,CHQ NO 976290 CLEARING,TXN0260401,249.00,,7004490.00
14/10/2023,14/10/2023,UPI/DR/8190861071/NAVEEN KUMAR/SBIN0684317/naveen954@okhdfc,TXN0260402,79.00,,7004411.00
15/10/2023,15/10/2023,NEFT/356824101723/FARHAN KHAN/SBIN0684317/19903764976249,TXN0260403,,850.00,7005261.00
15/10/2023,16/10/2023,ATM/WDL/71747246/HDFC ATM KORAMANGALA,TXN0260404,999.00,,7004262.00
15/10/2023,15/10/2023,UPI/DR/074704904449/VENKAT RAO/SBIN0684317/venkat654@paytm,TXN0260405,449.00,,7003813.00
15/10/2023,15/10/2023,UPI/DR/928428956970/SNEHA PATIL/SBIN0684317/sneha577@oksbi,TXN0260406,1680.00,,7002133.00
15/10/2023,15/10/2023,UPI/DR/5571276434/SUNITA DEVI/SBIN0684317/sunita849@oksbi,TXN0260407,49.00,,7002084.00
16/10/2023,17/10/2023,ATM/WDL/73714801/SBI ATM JAYANAGAR BLR,TXN0260408,449.00,,7001635.00
16/10/2023,16/10/2023,UPI/DR/2224747994/ARCHANA PILLAI/SBIN0684317/archana651@okaxis,TXN0260409,310.00,,7001325.00
16/10/2023,17/10/2023,NEFT/86152342/PRIYA NAIR/SBIN0684317/67971765310472,TXN0260410,49.00,,7001276.00
17/10/2023,17/10/2023,UPI/DR/148709362867/RANJIT SINGH/SBIN0684317/ranjit834@paytm,TXN0260411,850.00,,7000426.00
18/10/2023,18/10/2023,NEFT/23523129/MOHAN DAS/SBIN0684317/03728451876886,TXN0260412,,7600.00,7008026.00
18/10/2023,18/10/2023,CHQ NO 408021 CLEARING,TXN0260413,1250.00,,7006776.00
18/10/2023,18/10/2023,NEFT/134243771134/GOPAL VERMA/SBIN0684317/34433788277141,TXN0260414,,1200.00,7007976.00
19/10/2023,20/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260415,,7600.00,7015576.00
19/10/2023,19/10/2023,IMPS/P2P/213768141708/POOJA SHARMA/9382399302,TXN0260416,,18500.00,7034076.00
19/10/2023,19/10/2023,UPI/DR/40987358/ARJUN MEHTA/SBIN0684317/arjun220@okaxis,TXN0260417,49.00,,7034027.00
19/10/2023,19/10/2023,UPI/DR/47565976/USHA RANI/SBIN0684317/usha214@okaxis,TXN0260418,120.00,,7033907.00
19/10/2023,19/10/2023,NEFT/749616442880/RESHMA KHAN/SBIN0684317/05957858857187,TXN0260419,,1200.00,7035107.00
19/10/2023,19/10/2023,ATM/WDL/830044254061/HDFC ATM KORAMANGALA,TXN0260420,2380.00,,7032727.00
20/10/2023,20/10/2023,UPI/DR/73787238/REKHA PILLAI/SBIN0684317/rekha744@paytm,TXN0260421,1680.00,,7031047.00
20/10/2023,20/10/2023,IMPS/P2P/6096717008/SUSHMA RAO/8728235257,TXN0260422,,24000.00,7055047.00
20/10/2023,20/10/2023,NEFT/8560383323/KARTHIK MENON/SBIN0684317/32868568418923,TXN0260423,699.00,,7054348.00
20/10/2023,20/10/2023,UPI/DR/009627649784/FATIMA SHEIKH/SBIN0684317/fatima658@oksbi,TXN0260424,49.00,,7054299.00
20/10/2023,20/10/2023,IMPS/P2P/63166973/ROHIT SHARMA/7617361616,TXN0260425,,4800.00,7059099.00
20/10/2023,21/10/2023,UPI/CR/186528922603/KAVYA REDDY/SBIN0684317/kavya96@oksbi,TXN0260426,,1200.00,7060299.00
21/10/2023,22/10/2023,UPI/CR/5066756358/LALITHA DEVI/SBIN0684317/lalitha168@okaxis,TXN0260427,,24000.00,7084299.00
21/10/2023,21/10/2023,UPI/DR/6157060106/KARTHIK MENON/SBIN0684317/karthik774@oksbi,TXN0260428,2380.00,,7081919.00
21/10/2023,21/10/2023,ATM/WDL/38563341/HDFC ATM KORAMANGALA,TXN0260429,5200.00,,7076719.00
21/10/2023,21/10/2023,NEFT/268535205527/KAVITHA RAO/SBIN0684317/80641556794369,TXN0260430,3499.00,,7073220.00
21/10/2023,22/10/2023,NEFT/8030380029/SURESH BABU/SBIN0684317/57099089095781,TXN0260431,,24000.00,7097220.00
22/10/2023,23/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260432,,24000.00,7121220.00
22/10/2023,22/10/2023,UPI/CR/96111438/ARJUN MEHTA/SBIN0684317/arjun349@okaxis,TXN0260433,,500.00,7121720.00
22/10/2023,22/10/2023,UPI/DR/10812787/MEENA IYER/SBIN0684317/meena72@oksbi,TXN0260434,699.00,,7121021.00
22/10/2023,23/10/2023,ATM/WDL/21243413/CANARA ATM MYSURU,TXN0260435,310.00,,7120711.00
22/10/2023,22/10/2023,NEFT/3024829313/MEERA PILLAI/SBIN0684317/37854390693939,TXN0260436,,24000.00,7144711.00
22/10/2023,22/10/2023,UPI/DR/49957821/ROHIT SHARMA/SBIN0684317/rohit756@oksbi,TXN0260437,249.00,,7144462.00
22/10/2023,22/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260438,,24000.00,7168462.00
22/10/2023,22/10/2023,CHQ NO 430622 CLEARING,TXN0260439,999.00,,7167463.00
22/10/2023,22/10/2023,NEFT/566977326109/FARHAN KHAN/SBIN0684317/45585999081576,TXN0260440,,2500.00,7169963.00
22/10/2023,22/10/2023,UPI/DR/67813251/FARHAN KHAN/SBIN0684317/farhan129@paytm,TXN0260441,699.00,,7169264.00
22/10/2023,23/10/2023,NEFT/8836521528/TARA SINGH/SBIN0684317/54843102381810,TXN0260442,,11200.00,7180464.00
23/10/2023,23/10/2023,NEFT/477105905648/PRIYA NAIR/SBIN0684317/33258402057209,TXN0260443,,18500.00,7198964.00
23/10/2023,23/10/2023,UPI/DR/34579630/ANITHA KRISHNAN/SBIN0684317/anitha480@ybl,TXN0260444,310.00,,7198654.00
23/10/2023,23/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260445,,24000.00,7222654.00
24/10/2023,24/10/2023,CHQ NO 709920 CLEARING,TXN0260446,79.00,,7222575.00
24/10/2023,24/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260447,,24000.00,7246575.00
24/10/2023,25/10/2023,CHQ NO 653000 CLEARING,TXN0260448,120.00,,7246455.00
24/10/2023,24/10/2023,NEFT/64449668/AYESHA KHAN/SBIN0684317/96183089285970,TXN0260449,1250.00,,7245205.00
24/10/2023,24/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260450,,1200.00,7246405.00
24/10/2023,24/10/2023,CHQ NO 863653 CLEARING,TXN0260451,1250.00,,7245155.00
24/10/2023,25/10/2023,NEFT/809690198247/ADITYA KUMAR/SBIN0684317/86106182941311,TXN0260452,,1200.00,7246355.00
24/10/2023,25/10/2023,ATM/WDL/09723602/SBI ATM JAYANAGAR BLR,TXN0260453,1250.00,,7245105.00
24/10/2023,25/10/2023,UPI/CR/67581442/RANJIT SINGH/SBIN0684317/ranjit940@okhdfc,TXN0260454,,32000.00,7277105.00
25/10/2023,25/10/2023,NEFT/9561132930/ARJUN MEHTA/SBIN0684317/16596614624489,TXN0260455,,1200.00,7278305.00
25/10/2023,25/10/2023,UPI/CR/210085661298/RAMESH PILLAI/SBIN0684317/ramesh370@okaxis,TXN0260456,,24000.00,7302305.00
26/10/2023,26/10/2023,NEFT/288773342057/MEERA PILLAI/SBIN0684317/61987802885824,TXN0260457,310.00,,7301995.00
26/10/2023,27/10/2023,UPI/DR/7962805374/DEEPA NAIR/SBIN0684317/deepa59@paytm,TXN0260458,120.00,,7301875.00
26/10/2023,26/10/2023,IMPS/P2P/9418379141/GANESH KUMAR/9585740114,TXN0260459,,7600.00,7309475.00
26/10/2023,27/10/2023,UPI/DR/9463271924/BABU LAL/SBIN0684317/babu261@ybl,TXN0260460,5200.00,,7304275.00
26/10/2023,27/10/2023,UPI/DR/95829822/NILESH KULKARNI/SBIN0684317/nilesh79@okhdfc,TXN0260461,3499.00,,7300776.00
26/10/2023,26/10/2023,UPI/DR/2855299079/GANESH KUMAR/SBIN0684317/ganesh626@oksbi,TXN0260462,1680.00,,7299096.00
27/10/2023,27/10/2023,UPI/DR/31815480/KIRAN REDDY/SBIN0684317/kiran570@paytm,TXN0260463,120.00,,7298976.00
27/10/2023,27/10/2023,NEFT/51769769/SUNITA DEVI/SBIN0684317/68176217708279,TXN0260464,1680.00,,7297296.00
27/10/2023,28/10/2023,ATM/WDL/2279847078/SBI ATM JAYANAGAR BLR,TXN0260465,3499.00,,7293797.00
27/10/2023,28/10/2023,ATM/WDL/94182114/CANARA ATM MYSURU,TXN0260466,1680.00,,7292117.00
27/10/2023,27/10/2023,UPI/DR/0049679806/RANJIT SINGH/SBIN0684317/ranjit497@okhdfc,TXN0260467,1680.00,,7290437.00
27/10/2023,27/10/2023,UPI/DR/6239282391/AYESHA KHAN/SBIN0684317/ayesha38@oksbi,TXN0260468,449.00,,7289988.00
28/10/2023,28/10/2023,UPI/DR/9672019815/NADIA HUSSAIN/SBIN0684317/nadia486@ybl,TXN0260469,5200.00,,7284788.00
28/10/2023,29/10/2023,UPI/DR/031194006307/ARUN SHARMA/SBIN0684317/arun43@ybl,TXN0260470,850.00,,7283938.00
28/10/2023,28/10/2023,CHQ NO 097094 CLEARING,TXN0260471,120.00,,7283818.00
28/10/2023,29/10/2023,UPI/DR/610104127614/LALITHA DEVI/SBIN0684317/lalitha172@okhdfc,TXN0260472,49.00,,7283769.00
28/10/2023,28/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260473,,1200.00,7284969.00
28/10/2023,28/10/2023,NEFT/47165979/KAVERI MENON/SBIN0684317/34927224192674,TXN0260474,,24000.00,7308969.00
29/10/2023,29/10/2023,UPI/CR/5843012687/BABU LAL/SBIN0684317/babu275@okhdfc,TXN0260475,,7600.00,7316569.00
29/10/2023,29/10/2023,IMPS/P2P/361693757404/PREETHI IYER/9650052362,TXN0260476,,7600.00,7324169.00
29/10/2023,29/10/2023,ATM/WDL/111292644957/HDFC ATM KORAMANGALA,TXN0260477,5200.00,,7318969.00
29/10/2023,29/10/2023,NEFT/21676478/SURESH BABU/SBIN0684317/36656983037067,TXN0260478,,1200.00,7320169.00
29/10/2023,30/10/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260479,,500.00,7320669.00
29/10/2023,29/10/2023,ATM/WDL/124196308052/HDFC ATM KORAMANGALA,TXN0260480,79.00,,7320590.00
30/10/2023,31/10/2023,NEFT/511898610937/KAVYA REDDY/SBIN0684317/38161700428347,TXN0260481,,850.00,7321440.00
30/10/2023,30/10/2023,ATM/WDL/77928609/CANARA ATM MYSURU,TXN0260482,3499.00,,7317941.00
30/10/2023,31/10/2023,UPI/DR/54235290/ANAND KUMAR/SBIN0684317/anand667@oksbi,TXN0260483,999.00,,7316942.00
30/10/2023,30/10/2023,NEFT/497297277628/DEEPA NAIR/SBIN0684317/47759447010660,TXN0260484,,850.00,7317792.00
31/10/2023,01/11/2023,CHQ NO 601876 CLEARING,TXN0260485,449.00,,7317343.00
31/10/2023,31/10/2023,IMPS/P2P/3389348903/USHA RANI/8427768311,TXN0260486,,500.00,7317843.00
31/10/2023,31/10/2023,UPI/CR/8067313469/HARISH MENON/SBIN0684317/harish706@ybl,TXN0260487,,32000.00,7349843.00
01/11/2023,01/11/2023,CHQ NO 398097 CLEARING,TXN0260488,2380.00,,7347463.00
01/11/2023,01/11/2023,NEFT/3836618580/KAVYA REDDY/SBIN0684317/38183323195467,TXN0260489,1680.00,,7345783.00
02/11/2023,02/11/2023,UPI/DR/32507994/FARHAN KHAN/SBIN0684317/farhan404@paytm,TXN0260490,310.00,,7345473.00
02/11/2023,03/11/2023,NEFT/2945218825/BABU LAL/SBIN0684317/92514801380284,TXN0260491,5200.00,,7340273.00
02/11/2023,02/11/2023,UPI/DR/2465200662/NADIA HUSSAIN/SBIN0684317/nadia60@okaxis,TXN0260492,1250.00,,7339023.00
02/11/2023,02/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260493,,32000.00,7371023.00
02/11/2023,02/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260494,,32000.00,7403023.00
03/11/2023,03/11/2023,CHQ NO 910049 CLEARING,TXN0260495,2380.00,,7400643.00
04/11/2023,05/11/2023,NEFT/98024879/RANJIT SINGH/SBIN0684317/37886848717576,TXN0260496,49.00,,7400594.00
04/11/2023,04/11/2023,CHQ NO 664017 CLEARING,TXN0260497,310.00,,7400284.00
04/11/2023,04/11/2023,IMPS/P2P/248587997102/RESHMA KHAN/8939021044,TXN0260498,,11200.00,7411484.00
04/11/2023,05/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260499,,850.00,7412334.00
04/11/2023,05/11/2023,NEFT/109545336889/RAHUL SINGH/SBIN0684317/07479503002677,TXN0260500,310.00,,7412024.00
04/11/2023,05/11/2023,IMPS/P2P/83087249/NILESH KULKARNI/7753082206,TXN0260501,,850.00,7412874.00
05/11/2023,05/11/2023,UPI/DR/048463514002/AYESHA KHAN/SBIN0684317/ayesha48@oksbi,TXN0260502,79.00,,7412795.00
05/11/2023,05/11/2023,IMPS/P2P/571501976734/CHANDAN SHARMA/7723692778,TXN0260503,,32000.00,7444795.00
05/11/2023,05/11/2023,UPI/DR/76590352/PADMA RAO/SBIN0684317/padma781@okaxis,TXN0260504,49.00,,7444746.00
05/11/2023,06/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260505,,1200.00,7445946.00
06/11/2023,06/11/2023,UPI/DR/709679152737/FATIMA SHEIKH/SBIN0684317/fatima810@ybl,TXN0260506,850.00,,7445096.00
06/11/2023,07/11/2023,ATM/WDL/8720337659/SBI ATM JAYANAGAR BLR,TXN0260507,3499.00,,7441597.00
07/11/2023,07/11/2023,ATM/WDL/70661025/SBI ATM JAYANAGAR BLR,TXN0260508,999.00,,7440598.00
07/11/2023,08/11/2023,NEFT/2435650883/SMITHA PILLAI/SBIN0684317/08993244905693,TXN0260509,7800.00,,7432798.00
08/11/2023,08/11/2023,UPI/DR/3561291253/GOPAL VERMA/SBIN0684317/gopal757@ybl,TXN0260510,49.00,,7432749.00
08/11/2023,09/11/2023,UPI/DR/803385358053/GOPAL VERMA/SBIN0684317/gopal88@okhdfc,TXN0260511,249.00,,7432500.00
08/11/2023,08/11/2023,UPI/CR/615737539362/SUNIL YADAV/SBIN0684317/sunil162@okhdfc,TXN0260512,,1200.00,7433700.00
08/11/2023,09/11/2023,UPI/CR/097211080840/LALITHA DEVI/SBIN0684317/lalitha235@ybl,TXN0260513,,1200.00,7434900.00
09/11/2023,10/11/2023,IMPS/P2P/48926218/FATIMA SHEIKH/8351501670,TXN0260514,,850.00,7435750.00
10/11/2023,10/11/2023,NEFT/41134193/RAJESH VERMA/SBIN0684317/38917533387726,TXN0260515,,11200.00,7446950.00
10/11/2023,10/11/2023,UPI/DR/23041095/SAVITHA DEVI/SBIN0684317/savitha518@paytm,TXN0260516,120.00,,7446830.00
10/11/2023,10/11/2023,UPI/DR/762343909516/SANJANA HEGDE/SBIN0684317/sanjana795@ybl,TXN0260517,49.00,,7446781.00
10/11/2023,10/11/2023,UPI/DR/1434841359/RAVI KUMAR SHARMA/SBIN0684317/ravi750@okaxis,TXN0260518,310.00,,7446471.00
11/11/2023,11/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260519,,32000.00,7478471.00
11/11/2023,12/11/2023,NEFT/8467136159/RAMESH GOWDA/SBIN0684317/65749366152300,TXN0260520,,500.00,7478971.00
11/11/2023,12/11/2023,UPI/DR/132392245071/USHA RANI/SBIN0684317/usha827@ybl,TXN0260521,999.00,,7477972.00
11/11/2023,11/11/2023,UPI/DR/408225639204/TARA SINGH/SBIN0684317/tara855@okhdfc,TXN0260522,1250.00,,7476722.00
11/11/2023,12/11/2023,NEFT/0573272213/NILESH KULKARNI/SBIN0684317/10323815332626,TXN0260523,,7600.00,7484322.00
12/11/2023,12/11/2023,UPI/DR/2830104546/ARJUN MEHTA/SBIN0684317/arjun775@oksbi,TXN0260524,7800.00,,7476522.00
12/11/2023,12/11/2023,UPI/DR/89595855/NILESH KULKARNI/SBIN0684317/nilesh332@paytm,TXN0260525,699.00,,7475823.00
12/11/2023,13/11/2023,ATM/WDL/862736179446/SBI ATM JAYANAGAR BLR,TXN0260526,7800.00,,7468023.00
12/11/2023,13/11/2023,NEFT/68212659/SHEELA DEVI/SBIN0684317/05569727283293,TXN0260527,,4800.00,7472823.00
12/11/2023,12/11/2023,UPI/DR/652489516946/RAVI KUMAR SHARMA/SBIN0684317/ravi423@okhdfc,TXN0260528,249.00,,7472574.00
12/11/2023,13/11/2023,UPI/DR/4387669360/ARUN SHARMA/SBIN0684317/arun648@oksbi,TXN0260529,699.00,,7471875.00
12/11/2023,12/11/2023,UPI/DR/16978273/FARHAN KHAN/SBIN0684317/farhan462@oksbi,TXN0260530,850.00,,7471025.00
13/11/2023,13/11/2023,IMPS/P2P/450755000708/NILESH KULKARNI/9901668429,TXN0260531,,2500.00,7473525.00
13/11/2023,13/11/2023,UPI/DR/312255428508/KAVERI MENON/SBIN0684317/kaveri675@paytm,TXN0260532,999.00,,7472526.00
13/11/2023,13/11/2023,UPI/DR/11124292/SANTOSH KUMAR/SBIN0684317/santosh159@okhdfc,TXN0260533,310.00,,7472216.00
14/11/2023,15/11/2023,UPI/DR/64541510/SNEHA PATIL/SBIN0684317/sneha474@ybl,TXN0260534,1680.00,,7470536.00
14/11/2023,14/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260535,,24000.00,7494536.00
15/11/2023,15/11/2023,IMPS/P2P/5229951431/SMITHA PILLAI/9426591839,TXN0260536,,11200.00,7505736.00
15/11/2023,15/11/2023,CHQ NO 366413 CLEARING,TXN0260537,49.00,,7505687.00
15/11/2023,16/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260538,,7600.00,7513287.00
15/11/2023,15/11/2023,CHQ NO 634921 CLEARING,TXN0260539,120.00,,7513167.00
15/11/2023,15/11/2023,UPI/CR/880521935382/ANAND KUMAR/SBIN0684317/anand377@ybl,TXN0260540,,7600.00,7520767.00
15/11/2023,15/11/2023,UPI/CR/54340067/KAVITHA RAO/SBIN0684317/kavitha227@ybl,TXN0260541,,7600.00,7528367.00
15/11/2023,16/11/2023,UPI/DR/5851367125/VINAY PATIL/SBIN0684317/vinay646@paytm,TXN0260542,7800.00,,7520567.00
15/11/2023,15/11/2023,UPI/DR/7588874843/RAHUL SINGH/SBIN0684317/rahul390@ybl,TXN0260543,1680.00,,7518887.00
16/11/2023,16/11/2023,NEFT/1282904763/IMRAN KHAN/SBIN0684317/78334936296027,TXN0260544,3499.00,,7515388.00
16/11/2023,17/11/2023,NEFT/65930482/ARUN SHARMA/SBIN0684317/74604810541216,TXN0260545,,850.00,7516238.00
16/11/2023,17/11/2023,NEFT/79850907/SHEELA DEVI/SBIN0684317/46079376696606,TXN0260546,850.00,,7515388.00
16/11/2023,16/11/2023,UPI/DR/7290607847/MALLIKA DAS/SBIN0684317/mallika980@okaxis,TXN0260547,850.00,,7514538.00
16/11/2023,16/11/2023,CHQ NO 677188 CLEARING,TXN0260548,7800.00,,7506738.00
16/11/2023,16/11/2023,ATM/WDL/01662478/CANARA ATM MYSURU,TXN0260549,249.00,,7506489.00
16/11/2023,16/11/2023,NEFT/532241933263/NAVEEN KUMAR/SBIN0684317/84528389787467,TXN0260550,,24000.00,7530489.00
17/11/2023,17/11/2023,UPI/DR/632123571552/BINDHU NAIR/SBIN0684317/bindhu393@paytm,TXN0260551,120.00,,7530369.00
17/11/2023,18/11/2023,CHQ NO 726249 CLEARING,TXN0260552,449.00,,7529920.00
17/11/2023,17/11/2023,UPI/DR/970737632812/TANVI RAO/SBIN0684317/tanvi735@okhdfc,TXN0260553,1680.00,,7528240.00
17/11/2023,18/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260554,,500.00,7528740.00
17/11/2023,18/11/2023,UPI/DR/55001531/PREETHI IYER/SBIN0684317/preethi135@paytm,TXN0260555,449.00,,7528291.00
17/11/2023,17/11/2023,UPI/DR/91664010/KAVITHA RAO/SBIN0684317/kavitha794@paytm,TXN0260556,999.00,,7527292.00
18/11/2023,18/11/2023,NEFT/64483520/ARJUN MEHTA/SBIN0684317/39311061522078,TXN0260557,,24000.00,7551292.00
19/11/2023,20/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260558,,7600.00,7558892.00
19/11/2023,19/11/2023,CHQ NO 637803 CLEARING,TXN0260559,699.00,,7558193.00
19/11/2023,19/11/2023,UPI/DR/4437099578/ANAND KUMAR/SBIN0684317/anand983@oksbi,TXN0260560,850.00,,7557343.00
19/11/2023,19/11/2023,UPI/DR/5166636238/BINDHU NAIR/SBIN0684317/bindhu156@okaxis,TXN0260561,2380.00,,7554963.00
19/11/2023,20/11/2023,NEFT/0106860780/REKHA PILLAI/SBIN0684317/49359821316332,TXN0260562,,7600.00,7562563.00
19/11/2023,19/11/2023,UPI/DR/877446418254/POOJA SHARMA/SBIN0684317/pooja280@paytm,TXN0260563,1250.00,,7561313.00
19/11/2023,19/11/2023,UPI/DR/235058944463/SHAHID KHAN/SBIN0684317/shahid293@oksbi,TXN0260564,1250.00,,7560063.00
19/11/2023,19/11/2023,ATM/WDL/856891332225/SBI ATM JAYANAGAR BLR,TXN0260565,850.00,,7559213.00
19/11/2023,19/11/2023,UPI/DR/4106192714/ANAND KUMAR/SBIN0684317/anand157@okaxis,TXN0260566,49.00,,7559164.00
20/11/2023,20/11/2023,ATM/WDL/0309859666/HDFC ATM KORAMANGALA,TXN0260567,7800.00,,7551364.00
20/11/2023,20/11/2023,UPI/CR/845482580504/MOHAN DAS/SBIN0684317/mohan549@okaxis,TXN0260568,,850.00,7552214.00
20/11/2023,20/11/2023,UPI/DR/524500014502/ANITHA KRISHNAN/SBIN0684317/anitha685@okaxis,TXN0260569,3499.00,,7548715.00
20/11/2023,20/11/2023,NEFT/74390348/KAVITHA RAO/SBIN0684317/06498340169256,TXN0260570,,18500.00,7567215.00
20/11/2023,20/11/2023,UPI/DR/171503986414/FARHAN KHAN/SBIN0684317/farhan968@okhdfc,TXN0260571,1680.00,,7565535.00
21/11/2023,21/11/2023,ATM/WDL/235370248887/SBI ATM JAYANAGAR BLR,TXN0260572,7800.00,,7557735.00
21/11/2023,21/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260573,,24000.00,7581735.00
21/11/2023,21/11/2023,IMPS/P2P/15346264/NILESH KULKARNI/7402279797,TXN0260574,,18500.00,7600235.00
21/11/2023,21/11/2023,UPI/DR/3739320278/ROHIT SHARMA/SBIN0684317/rohit659@okaxis,TXN0260575,2380.00,,7597855.00
21/11/2023,21/11/2023,ATM/WDL/6022246586/HDFC ATM KORAMANGALA,TXN0260576,1250.00,,7596605.00
22/11/2023,22/11/2023,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0260577,,2500.00,7599105.00
22/11/2023,23/11/2023,NEFT/510634090184/RANJIT SINGH/SBIN0684317/86197848988370,TXN0260578,3499.00,,7595606.00
23/11/2023,23/11/2023,ATM/WDL/592974367704/CANARA ATM MYSURU,TXN0260579,5200.00,,7590406.00
23/11/2023,23/11/2023,IMPS/P2P/67225549/ARCHANA PILLAI/9774047983,TXN0260580,,32000.00,7622406.00
23/11/2023,23/11/2023,UPI/DR/64608031/SAVITHA DEVI/SBIN0684317/savitha186@paytm,TXN0260581,1680.00,,7620726.00
23/11/2023,23/11/2023,IMPS/P2P/515155764249/LALITHA DEVI/9922016028,TXN0260582,,2500.00,7623226.00
23/11/2023,23/11/2023,NEFT/9395012827/DEEPA NAIR/SBIN0684317/87304644422084,TXN0260583,999.00,,7622227.00
23/11/2023,23/11/2023,ATM/WDL/597449818320/CANARA ATM MYSURU,TXN0260584,310.00,,7621917.00
24/11/2023,24/11/2023,IMPS/P2P/0909473618/SANJANA HEGDE/9908029202,TXN0260585,,4800.00,7626717.00
24/11/2023,24/11/2023,NEFT/20038651/BABU LAL/SBIN0684317/45193890535961,TXN0260586,850.00,,7625867.00
24/11/2023,25/11/2023,IMPS/P2P/494117277584/GOPAL VERMA/7184775197,TXN0260587,,24000.00,7649867.00
25/11/2023,25/11/2023,UPI/DR/45810943/SURESH BABU/SBIN0684317/suresh19@okaxis,TXN0260588,49.00,,7649818.00
25/11/2023,25/11/2023,IMPS/P2P/94000671/SUNITA DEVI/8976203370,TXN0260589,,850.00,7650668.00
25/11/2023,25/11/2023,NEFT/7537281732/MEERA PILLAI/SBIN0684317/55421439473967,TXN0260590,1250.00,,7649418.00
25/11/2023,25/11/2023,ATM/WDL/064591402754/SBI ATM JAYANAGAR BLR,TXN0260591,999.00,,7648419.00
